弹幕id,弹幕所处位置,弹幕发送时间,弹幕内容,态度,得分
A1171238353564110080,04:55,2022-10-26 00:01:32,神挡杀神，佛挡杀佛，中国骄傲,积极,0.9939329028129578
A1172684617112080640,02:37,2022-10-27 23:55:00,以前都是老款丰田拉皮，当然比例感不好,积极,0.7593477368354797
A1172683371328008192,05:46,2022-10-27 23:52:31,广东话？“吸”到里面去？,消极,0.9968055486679077
A1172680043424564736,16:00,2022-10-27 23:45:54,国产10万内饰,积极,0.9963732361793518
A1172678316587773440,12:23,2022-10-27 23:42:28,有多的选择肯定比没有强,积极,0.6226769685745239
A1172632838605187584,27:24,2022-10-27 22:12:07,哇说充值的是多崇洋媚外阿,消极,0.9808926582336426
A1172628935075645952,20:46,2022-10-27 22:04:22,阿对对对特斯拉讨论天下第一,积极,0.9889599084854126
A1172626736387526144,16:50,2022-10-27 22:00:00,简陋,消极,0.9986574649810791
A1172617114956498432,35:08,2022-10-27 21:40:53,鉴定为正品,积极,0.9792609810829163
A1172616209019988224,32:50,2022-10-27 21:39:05,林志颖:我为特斯拉自动驾驶代言,积极,0.983574390411377
A1172616020829937920,32:44,2022-10-27 21:38:42,林志颖:我先翻为敬,积极,0.8484250903129578
A1172615710610900480,32:26,2022-10-27 21:38:05,很多特斯拉车主为什么翻车,消极,0.9983275532722473
A1172615447469074688,32:18,2022-10-27 21:37:34,林志颖已经翻车,消极,0.9932729005813599
A1172615267382115328,32:07,2022-10-27 21:37:12,有的，得加钱,消极,0.9905890226364136
A1172612853207797248,28:17,2022-10-27 21:32:25,我不信辅助驾驶,消极,0.9922924041748047
A1172600472268438528,11:52,2022-10-27 21:07:49,非常豪华,积极,0.9972547888755798
A1172599878321665280,10:46,2022-10-27 21:06:38,确实不错,积极,0.7909299731254578
A1172599600306145280,10:30,2022-10-27 21:06:05,自己都过不去,消极,0.9952864050865173
A1172598099139779840,02:31,2022-10-27 21:03:06,海豹好看,积极,0.6454139947891235
A1172593120039594496,16:10,2022-10-27 20:53:12,大胆，这可是未来的车,积极,0.9290503263473511
A1172588136476442880,30:25,2022-10-27 20:43:18,笑死，特吹吹的好像特斯拉销量第一似的,消极,0.9915567636489868
A1172582223187083776,17:38,2022-10-27 20:31:33,up 主太激動了,积极,0.9418259263038635
A1172581634264919552,16:28,2022-10-27 20:30:23,七年前的設計，不黑,积极,0.8095734119415283
A1172572758589159424,02:32,2022-10-27 20:12:45,在我心里，同类型国产贵5万我会接受,积极,0.8215454816818237
A1172528330491124736,16:52,2022-10-27 18:44:29,很多儿童看的！别顶,消极,0.9925075173377991
A1172525589530465536,12:11,2022-10-27 18:39:02,打洞的！打行的,消极,0.9981591105461121
A1172524540501308416,10:32,2022-10-27 18:36:57,比亚迪:我没这样想,积极,0.8803818821907043
A1172522591122971648,07:16,2022-10-27 18:33:05,铃德，我找铃德,积极,0.5452964901924133
A1172521371881068544,05:43,2022-10-27 18:30:39,Ok，最爱“CUP”,积极,0.9435552358627319
A1172498214843544832,05:39,2022-10-27 17:44:39,"其实都唔一定,电池万一有咩损伤,一换连车架一起换?",积极,0.7255727052688599
A1172495115512914176,31:07,2022-10-27 17:38:29,说的好,消极,0.5647445917129517
A1172490251495627776,21:53,2022-10-27 17:28:49,说的我真的想换车了,消极,0.9838868975639343
A1172470279780351744,17:43,2022-10-27 16:49:09,这致命的红色地垫,消极,0.9991176724433899
A1172469641709556224,16:27,2022-10-27 16:47:53,这什么玩意,消极,0.9979263544082642
A1172468978237580544,01:06,2022-10-27 16:46:33,还有说特斯拉免费专利笑话的傻子啊,消极,0.7157406210899353
A1172455782453785088,14:12,2022-10-27 16:20:20,7头哥？,消极,0.6200829744338989
A1172448809222392832,10:17,2022-10-27 16:06:29,特斯拉慢慢塑料感,消极,0.9413602352142334
A1172443185390108672,02:55,2022-10-27 15:55:19,因为是斑海豹啊,积极,0.5388249158859253
A1172439553735350016,29:28,2022-10-27 15:48:06,根本不需要辅助驾驶,消极,0.9951663017272949
A1172354334596594688,10:31,2022-10-27 12:58:47,海豹用力过猛 应该做做减法 特斯拉太简单 但也给了空间装修 投特斯拉,消极,0.6946931481361389
A1172315415431471360,02:06,2022-10-27 11:41:27,性冷淡风格！哈哈哈哈哈哈哈哈,积极,0.9937437176704407
A1172308098300636672,23:28,2022-10-27 11:26:55,林志颖表示你说的很对,积极,0.9756635427474976
A1172266097395795712,01:30,2022-10-27 10:03:28,特斯拉又降价了  哈哈哈哈哈,积极,0.9946198463439941
A1171994340260933376,09:14,2022-10-27 01:03:32,很漂亮,消极,0.5755655765533447
A1171985777714915328,10:13,2022-10-27 00:46:31,特斯拉车主根本不care,消极,0.9991961121559143
A1171981012759392000,20:08,2022-10-27 00:37:03,高情商，驾驶体感明显,积极,0.9946046471595764
A1171973217603357696,02:46,2022-10-27 00:21:34,口眼歪斜版毛豆3,消极,0.9961578249931335
A1171965707702105088,01:37,2022-10-27 00:06:39,降价了,积极,0.7955084443092346
A1173409317932870400,21:34,2022-10-28 23:54:51,为什么后轮看起来比前轮高？？,积极,0.8372081518173218
A1173407991484130048,06:39,2022-10-28 23:52:13,将心比心，你开油轿狠刮过底盘？？？拿极特例当日常，在这三吹六哨的,消极,0.9069762825965881
A1173407905324791808,19:26,2022-10-28 23:52:02,尼度袁老师口技者，完美复刻毛3散架避震既声音！！,积极,0.9687109589576721
A1173406622001804288,18:07,2022-10-28 23:49:29,实话实说，除了车机，我怎么对比海豹外观内饰底盘完爆毛3！！！！！！！！！！！！！！！！！！！！,消极,0.6415006518363953
A1173405845024043008,16:34,2022-10-28 23:47:57,傻嗨..........,消极,0.6309922933578491
A1173404431895554816,32:42,2022-10-28 23:45:08,我身边几个人买了特斯拉几个月都卖了 车子是必须要舒适的才对味,积极,0.9848893880844116
A1173403087378111232,30:35,2022-10-28 23:42:28,我发现越没钱的人越会买国外品牌 真的是这样的！,积极,0.9574765563011169
A1173402538846799360,30:00,2022-10-28 23:41:23,不要下面那个灯带就好看了 有点复杂了,消极,0.8507382869720459
A1173400549463354880,28:14,2022-10-28 23:37:25,辅助驾驶再好我也要自己开 我永远不放心把命交给一个机器,消极,0.9942914247512817
A1173400087922182400,27:45,2022-10-28 23:36:30,小鹏的比特斯拉牛逼 亲测,消极,0.9930112957954407
A1173399055427226368,25:57,2022-10-28 23:34:27,特斯拉省电的秘密就是灯少 氛围灯没有和强制动能回收！！！,消极,0.9948965907096863
A1173395092094935040,24:25,2022-10-28 23:26:35,最不喜欢特斯拉的就是强制性的动能回收 让消费者没有选择 凭啥？！,消极,0.9885091185569763
A1173394494960378880,23:51,2022-10-28 23:25:24,确实是 电车马力没有迟滞任何厂家都可以做到,积极,0.996947705745697
A1173393168704961792,21:36,2022-10-28 23:22:45,谁会开个几十万的车去赛道 那些都是超跑的地盘,消极,0.5272895097732544
A1173392813589803264,21:24,2022-10-28 23:22:03,谁买车去跑赛道 丢人不？（除了超跑）,消极,0.6229118704795837
A1173392032576966144,20:22,2022-10-28 23:20:30,好难听的广普,消极,0.9994452595710754
A1173391490832390656,27:25,2022-10-28 23:19:25,说大巴稳的笑死.大巴直接走路中间不过坑,消极,0.9947813153266907
A1173389179216985088,17:50,2022-10-28 23:14:50,简陋,消极,0.9986574649810791
A1173388994868782336,17:35,2022-10-28 23:14:28,毛坯房,消极,0.9942228198051453
A1173387705866903296,03:50,2022-10-28 23:11:54,特斯拉3后面和侧面太难看,消极,0.9936222434043884
A1173387299950813184,02:59,2022-10-28 23:11:06,尾灯太复杂,消极,0.9818233251571655
A1173355997717252096,04:10,2022-10-28 22:08:54,马斯克表示：很舒服,积极,0.9947351217269897
A1173350952422835712,00:23,2022-10-28 21:58:53,"5<59+;5,m",消极,0.6180712580680847
A1173349707075003904,00:14,2022-10-28 21:56:24,见笑了,消极,0.9951370358467102
A1173338495625080064,24:53,2022-10-28 21:34:08,说充值的，你就说他说的有没有道理吧,消极,0.8730882406234741
A1173324433457374720,24:57,2022-10-28 21:06:12,还是觉得汉好看,积极,0.6232706308364868
A1173318720312239616,09:48,2022-10-28 20:54:51,我是不大相信的,消极,0.9916532635688782
A1173303984295774720,35:23,2022-10-28 20:25:34,6,消极,0.5944693684577942
A1173299979969058560,12:20,2022-10-28 20:17:37,比亚迪屏幕主页的功能太少了，不像特斯拉直接拿地图当背景板,积极,0.9362837672233582
A1173296308358796544,33:23,2022-10-28 20:10:19,华为来,积极,0.963513970375061
A1173293619164442880,23:18,2022-10-28 20:04:58,因为电机质量差吗？,消极,0.9980747699737549
A1173293108667147776,17:38,2022-10-28 20:03:57,哈哈哈哈哈哈,积极,0.8174870014190674
A1173291713071209984,00:38,2022-10-28 20:01:11,3YC，你家车又喷粉了,消极,0.9961150884628296
A1173291503976723200,00:13,2022-10-28 20:00:46,根本不配和毛豆3比,消极,0.9995446801185608
A1173290432181158144,00:00,2022-10-28 19:58:38,给别人全部都推荐比亚迪 ，我自己反正开特斯拉,积极,0.9038680791854858
A1173286098835683328,09:39,2022-10-28 19:50:02,内饰再好看，用料差也没用啊,消极,0.9671207666397095
A1173285652687598848,09:08,2022-10-28 19:49:09,汽配城风格,积极,0.9308080673217773
A1173235364585108224,10:18,2022-10-28 18:09:14,哈哈，惨无人道！！！！！！！！！,消极,0.9970647692680359
A1173234987290706688,09:54,2022-10-28 18:08:29,毛3的叫内饰吗？,消极,0.9957593083381653
A1173230186767077376,02:03,2022-10-28 17:58:57,海豹比毛3好看多了！！！！！！！,积极,0.9221459031105042
A1173179810248430080,29:10,2022-10-28 16:18:51,经典下一部,积极,0.9385721683502197
A1173179475509606400,28:38,2022-10-28 16:18:11,经典化龙,消极,0.5888321995735168
A1173179231510124032,28:20,2022-10-28 16:17:42,五菱大疆niubility,积极,0.9409981369972229
A1173178846967784704,27:45,2022-10-28 16:16:56,小鹏的自动驾驶在城里无敌，最适合中国人的自动驾驶之一,积极,0.9983515739440918
A1173172963835807744,16:25,2022-10-28 16:05:15,卡罗拉,积极,0.7891659140586853
A1173170390437400064,11:19,2022-10-28 16:00:08,不行还是讲粤语吧。,消极,0.812177300453186
A1173168395768606976,07:31,2022-10-28 15:56:10,阿维塔11:说谁？,消极,0.9181653261184692
A1173136357929996800,04:55,2022-10-28 14:52:31,完全独立？能交车就行…交不了还是不行,消极,0.9778298735618591
A1173132425618807296,17:26,2022-10-28 14:44:43,对，会忘记，因为精神紧张，害怕撞车。。。,消极,0.6205787658691406
A1173129849032895744,24:58,2022-10-28 14:39:35,20万就不在乎油钱？30万的凯迪拉克车主觉得你说的对,消极,0.9949204325675964
A1173127508191877632,32:48,2022-10-28 14:34:56,弹幕一个个试林志颖肚子里的蛔虫哈哈哈,积极,0.9910837411880493
A1173088491056422912,10:16,2022-10-28 13:17:25,奔驰s特斯拉都有的真是太眼红这个了呵呵,消极,0.8290371298789978
A1173071292362946560,04:10,2022-10-28 12:43:15,model 3工业设计做得这么出色你说没设计？,积极,0.9668097496032715
A1173062322911433728,18:11,2022-10-28 12:25:26,不要洗锅,消极,0.9910956621170044
A1173040032794513920,22:27,2022-10-28 11:41:08,特斯拉最大的问题是7年的老车了，这7年变化太快,消极,0.937221884727478
A1173040014138078464,00:23,2022-10-28 11:41:06,目前不能  终究会的,消极,0.8120231628417969
A1173034552827207936,15:53,2022-10-28 11:30:15,model 3的内饰就算了吧，跟没有没区别,消极,0.9914998412132263
A1172872710582634752,31:35,2022-10-28 06:08:42,背刺永远在路上,消极,0.5331573486328125
A1172868533508374528,24:04,2022-10-28 06:00:24,确实没有意义…这个定位就不是那种偏科的谈资,消极,0.9563881754875183
A1172860376342501632,16:15,2022-10-28 05:44:12,脚都放不下,消极,0.9976261258125305
A1172852767195343616,02:58,2022-10-28 05:29:05,换个车标就不土了,积极,0.7587066888809204
A1172724223186340608,29:31,2022-10-28 01:13:41,用华为啦,积极,0.9904650449752808
A1172702782734540544,19:50,2022-10-28 00:31:05,哈哈哈哈哈哈哈笑死,积极,0.6777591705322266
A1174100301565703680,28:30,2022-10-29 22:47:42,不要相信任何车的辅助驾驶，除了鸿蒙系统,消极,0.6850844621658325
A1174097806685088000,23:49,2022-10-29 22:42:45,普通人谁关心零百,消极,0.9812077283859253
A1174096758217974016,21:56,2022-10-29 22:40:40,特斯拉：我好歹也30万、美国货、马斯克、信仰车，你饶了我吧[藏狐],消极,0.9279443025588989
A1174095005518748416,19:56,2022-10-29 22:37:11,特斯拉：身体状况测试机,消极,0.5166047215461731
A1174093054798211072,16:27,2022-10-29 22:33:18,这是车还是仓库,消极,0.995505690574646
A1174087255241901056,05:39,2022-10-29 22:21:47,特斯拉都开始用比亚迪电池了，还吹什么味儿，直接成为竞争对手的代工厂,消极,0.9941586256027222
A1174085020366134784,03:51,2022-10-29 22:17:21,白内障车灯,消极,0.9977668523788452
A1174084333548807168,02:36,2022-10-29 22:15:59,特斯拉的车设计的都头轻脚重，设计师都中专毕业么,消极,0.9981192946434021
A1174083916710104832,02:09,2022-10-29 22:15:09,简洁：没技术，啥都没有,消极,0.9941378831863403
A1174068327187196160,19:53,2022-10-29 21:44:11,廉价不是极简,积极,0.9117414951324463
A1174062580570814464,23:32,2022-10-29 21:32:46,笑死，特斯拉油门舒适模式和这一样，一堆没开过的在这叫,消极,0.9986590147018433
A1174061638245143808,33:03,2022-10-29 21:30:53,比亚迪找华为做车机系统就完美了,积极,0.985866367816925
A1174053907765398784,36:10,2022-10-29 21:15:32,因为希望可以超越,积极,0.9411818385124207
A1174052451066704896,24:00,2022-10-29 21:12:38,特斯拉年夜饭都给你晃出来,消极,0.9966873526573181
A1174049243288052736,10:17,2022-10-29 21:06:16,特斯拉主内饰很多人也喜欢，各有所爱吧，但是车壳缝隙大小不一实在忍不了,积极,0.7530467510223389
A1174048167004860416,15:30,2022-10-29 21:04:07,中间位狗都不坐,消极,0.9908949136734009
A1174047331491115520,13:50,2022-10-29 21:02:28,这坐垫长度 很不错啊,积极,0.9989822506904602
A1174044900983933440,09:00,2022-10-29 20:57:38,刚才那个尾门缝隙是不是不一样大,积极,0.854587197303772
A1174024273548156672,11:32,2022-10-29 20:16:39,电竞座椅,积极,0.9704079627990723
A1174021522403230464,02:22,2022-10-29 20:11:11,高情商：简洁，性冷淡风；低情商：简陋,消极,0.9875904321670532
A1174021418871296512,05:51,2022-10-29 20:10:59,相当于一个火种,消极,0.992768406867981
A1174020446430095104,15:25,2022-10-29 20:09:03,软宁宁的,积极,0.9876636862754822
A1174019682169092864,14:03,2022-10-29 20:07:32,洗头哥,积极,0.7803208231925964
A1174018386053721344,11:39,2022-10-29 20:04:57,宣全,积极,0.6924079060554504
A1174001842988954112,17:30,2022-10-29 19:32:05,毛坯房,消极,0.9942228198051453
A1173999442765017600,12:44,2022-10-29 19:27:19,中文好,积极,0.897940993309021
A1173997495643100672,13:02,2022-10-29 19:23:27,说袁老师在表演的实在是太主观了，本人两个车都开过，可以说很中肯了,消极,0.5577030777931213
A1173984634774737408,21:35,2022-10-29 18:57:54,`\\\\\\\\\\\\\\\\\\\\\],消极,0.6929231286048889
A1173971877220271360,02:07,2022-10-29 18:32:33,这tm叫简陋,消极,0.9991934895515442
A1173967227079368192,23:39,2022-10-29 18:23:19,这个关键时刻可以救命的！,积极,0.7345449924468994
A1173963589225025792,16:46,2022-10-29 18:16:05,出租车都这样要什么自行车,消极,0.9979937076568604
A1173956379887601152,03:02,2022-10-29 18:01:46,比亚迪国内销量真的恐怖，碾压所有国产车你们懂吗？,积极,0.9714903235435486
A1173937533537527552,23:39,2022-10-29 17:24:19,林志颖：我谢谢你,积极,0.8780714273452759
A1173936359543451136,21:27,2022-10-29 17:21:59,林志颖我谢谢你,积极,0.5381504893302917
A1173927494597157888,08:29,2022-10-29 17:04:22,林志颖：…我谢谢你呀！,积极,0.841370701789856
A1173920463207241472,26:39,2022-10-29 16:50:24,油车按这个标准的话，奔驰c的钱都不止,消极,0.9664663672447205
A1173919394456367872,24:10,2022-10-29 16:48:16,开起来像油车才是下了功夫调校的，比如极氪那样,积极,0.6102568507194519
A1173918732435595776,23:39,2022-10-29 16:46:58,很同意，电车坐得容易晕就是这个原因,积极,0.9547059535980225
A1173918353212216832,23:27,2022-10-29 16:46:12,好的电车脚感就应该像油车这样没错啊，,消极,0.955470085144043
A1173916307255690240,16:12,2022-10-29 16:42:08,浓重的塑料感卖30w？？？,消极,0.9963668584823608
A1173916031991867136,16:04,2022-10-29 16:41:36,北汽网约车？,积极,0.5848182439804077
A1173912955419543040,09:14,2022-10-29 16:35:29,说内饰拉的看到特斯拉之后希望能维持住你的审美标准,积极,0.850064218044281
A1173890240352827392,00:58,2022-10-29 15:50:21,瞩目,积极,0.9396454691886902
A1173886327545128192,13:34,2022-10-29 15:42:35,卧槽 这个关门声,消极,0.7881314754486084
A1173858175376931072,08:32,2022-10-29 14:46:39,林志颖：？？？？,消极,0.7871647477149963
A1173850887999780864,17:40,2022-10-29 14:32:10,科技感 哈哈,积极,0.9984129667282104
A1173850770291227392,17:26,2022-10-29 14:31:56,哈哈哈,积极,0.9115387797355652
A1173850182123536896,16:16,2022-10-29 14:30:46,哈哈哈,积极,0.9115387797355652
A1173848386064298496,12:42,2022-10-29 14:27:12,对,积极,0.5421896576881409
A1173847244550494208,10:26,2022-10-29 14:24:56,惨无人道,消极,0.998816728591919
A1173845755891353856,07:28,2022-10-29 14:21:58,哈哈哈,积极,0.9115387797355652
A1173842798227796992,06:34,2022-10-29 14:16:05,怎么换呢,消极,0.9858019948005676
A1173839775040652544,00:39,2022-10-29 14:10:05,海豹太紧凑了,消极,0.9914813041687012
A1173806812483584000,21:21,2022-10-29 13:04:36,有1%的人能开上赛道？上赛道就挺扯淡的,消极,0.9927807450294495
A1173804209465090304,04:29,2022-10-29 12:59:25,特斯拉只是卖得好，找优点。,消极,0.8875033259391785
A1173803981714012928,04:02,2022-10-29 12:58:58,这是因为卖得好,积极,0.7944509983062744
A1173795208178284032,00:03,2022-10-29 12:41:32,省流：做梦！,消极,0.9949474334716797
A1173789850751625472,29:16,2022-10-29 12:30:54,背刺永远在路上,消极,0.5331573486328125
A1173785620016098304,17:25,2022-10-29 12:22:29,毛坯房挂电视,积极,0.7274291515350342
A1173784881239739648,15:53,2022-10-29 12:21:01,来看毛坯房了,积极,0.9093154668807983
A1173782339600397312,16:07,2022-10-29 12:15:58,哈哈哈哈哈哈,积极,0.8174870014190674
A1173778145732464896,10:28,2022-10-29 12:07:38,特斯拉那叫简单？那叫简陋吧,消极,0.9983519315719604
A1173773755940657408,04:06,2022-10-29 11:58:55,不换代才能不断压低成本,消极,0.7214646339416504
A1173768576067325952,10:13,2022-10-29 11:48:38,Low ,消极,0.9783141016960144
A1173734505048328704,18:57,2022-10-29 10:40:56,蔚来？？？？？？？？？？,积极,0.641642689704895
A1173734062792115968,18:16,2022-10-29 10:40:03,好看,积极,0.691394567489624
A1173728026719259904,29:02,2022-10-29 10:28:04,哈哈，作为比亚迪车主感觉到真实的不行，从来就没有指望过这花里胡哨的辅助驾驶,积极,0.9570648074150085
A1173721142666929152,13:10,2022-10-29 10:14:23,特斯拉那么简洁的内饰，在CMA的空气质量测试中都能甲醛乙醛超标，真不怕得白血病？,消极,0.9756633639335632
A1173715607779234304,17:19,2022-10-29 10:03:23,李宁把你当大佐呢,消极,0.981069803237915
A1173698595607012608,07:46,2022-10-29 09:29:35,氢气才是真正的新能源，电驱只是过渡,积极,0.8065617084503174
A1173698145692271360,07:44,2022-10-29 09:28:42,qing,消极,0.8446908593177795
A1173681871171775488,32:03,2022-10-29 08:56:22,普通话是工作，粤语是真实的自己,积极,0.9255833029747009
A1173668085794702336,00:26,2022-10-29 08:28:58,从加速，高功率耐久，驾驶辅助上看确实还有很大差距,消极,0.9643518328666687
A1173667438999820544,00:01,2022-10-29 08:27:41,确实不行,消极,0.9989939332008362
A1173667261051859456,00:31,2022-10-29 08:27:20,这魔豆3外形抄的帕拉梅拉把，怎么和我怕没这么像……,消极,0.5823097229003906
A1173652478395388672,33:32,2022-10-29 07:57:58,比亚迪冒烟，特斯拉火化，看不出区别就没办法了,消极,0.9913265109062195
A1173650266520642560,31:52,2022-10-29 07:53:34,？？？？？？？憨起,消极,0.9946816563606262
A1173612664820280064,23:58,2022-10-29 06:38:51,后座很容易晕车的,消极,0.9592905044555664
A1173612519462301696,23:40,2022-10-29 06:38:34,确实，细节啊,消极,0.6718093752861023
A1173527009591050752,36:10,2022-10-29 03:48:41,苹果vs国产安卓,积极,0.9104104042053223
A1173525934263923712,34:24,2022-10-29 03:46:32,比亚迪营销宣发是真的不行,消极,0.998036801815033
A1173522433102374400,04:08,2022-10-29 03:39:35,特斯拉像是一只运动鞋,消极,0.9943335056304932
A1173495788693888512,29:14,2022-10-29 02:46:39,哈哈哈哈哈哈,积极,0.8174870014190674
A1173493271012734464,01:52,2022-10-29 02:41:39,这个蓝色真漂亮,消极,0.5869152545928955
A1173489129489443328,16:00,2022-10-29 02:33:25,哈哈哈哈哈哈哈哈哈哈哈,积极,0.7140236496925354
A1173473442843049728,17:30,2022-10-29 02:02:15,没设计等于高级,消极,0.9903154969215393
A1173447181324198912,00:10,2022-10-29 01:10:04,m3配吗？  不配,消极,0.7960808277130127
A1173427545237009920,32:32,2022-10-29 00:31:04,“你可以没有，但不能不行”,消极,0.6817954182624817
A1173420146375813120,09:29,2022-10-29 00:16:21,土,消极,0.9520280957221985
A1173416938588858368,36:04,2022-10-29 00:09:59,确实，国产车有一D小问题无限放大！！！！！！,消极,0.7366182804107666
A1173413455856808704,16:37,2022-10-29 00:03:04,岂止是直，看着要被夹心的感觉,消极,0.9981801509857178
A1174847217769402368,04:50,2022-10-30 23:31:42,喷粉的空调也是自研的,消极,0.922467052936554
A1174795735917625088,24:20,2022-10-30 21:49:25,说实话不认同这句话,消极,0.9619828462600708
A1174790387282529536,32:04,2022-10-30 21:38:47,有七成，比亚迪天下第一,积极,0.9551076292991638
A1174766143106188544,02:10,2022-10-30 20:50:37,简陋,消极,0.9986574649810791
A1174750922841504000,28:43,2022-10-30 20:20:22,小鹏的NGP应该是现在国产品牌自动驾驶做得最好的，车子不敢说最好，但是人家的自动驾驶做得的确好，不用去酸,积极,0.9863294959068298
A1174750549690685440,28:28,2022-10-30 20:19:38,小鹏的NGP应该是现在国产品牌自动驾驶做得最好的，车子不敢说最好，但是人家的自动驾驶做得的确好，不用去酸,积极,0.9863294959068298
A1174724425048891648,29:53,2022-10-30 19:27:44,反正我不会把自己的命交给电脑,消极,0.9771972298622131
A1174669790724522752,00:01,2022-10-30 17:39:11,《硬核》,积极,0.633730411529541
A1174616834557830656,04:43,2022-10-30 15:53:58,自然的有特斯拉多???,积极,0.7939407229423523
A1174547081126404352,32:24,2022-10-30 13:35:23,加上辅助驾驶得贵几万,消极,0.9852649569511414
A1174534225576349696,10:47,2022-10-30 13:09:50,啊啊,消极,0.8584191799163818
A1174465054851331584,04:58,2022-10-30 10:52:24,特斯拉自然多少怎么不说说,消极,0.7246889472007751
A1174463849005404928,02:34,2022-10-30 10:50:01,特斯拉简洁到全是塑料味,消极,0.9442809820175171
A1174446841320771072,23:10,2022-10-30 10:16:13,哈哈哈哈哈哈哈哈,积极,0.7779549956321716
A1174443375332720128,16:56,2022-10-30 10:09:20,我以为拉货的工具车呢,消极,0.8579655289649963
A1174433709441668352,23:08,2022-10-30 09:50:08,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,积极,0.6006093621253967
A1174248063909486592,00:35,2022-10-30 03:41:17,讲个笑话,消极,0.5552330017089844
A1174197626506438656,23:16,2022-10-30 02:01:04,这不是缺点，做后排的直接喷你脑门上,消极,0.9982461929321289
A1174140042134969600,06:25,2022-10-30 00:06:40,ctc和ctb其实一个意思,消极,0.8526799082756042
A1175586072596393728,17:31,2022-10-31 23:59:40,高级白色轿车,积极,0.9563405513763428
A1175585217445120000,15:54,2022-10-31 23:57:58,科技感,积极,0.8433393239974976
A1175555071086368512,10:17,2022-10-31 22:58:04,车是用来开的，不是用来看的,积极,0.9916895627975464
A1175529543805854720,00:59,2022-10-31 22:07:21,天天吹牛逼,消极,0.9663341045379639
A1175514010569723392,32:47,2022-10-31 21:36:30,拥抱地府是吧,积极,0.8261887431144714
A1175513971982577920,03:22,2022-10-31 21:36:25,废话太多,消极,0.9964834451675415
A1175511726586780416,28:14,2022-10-31 21:31:57,这点作为比亚迪车主  确实是最差的,消极,0.9976613521575928
A1175509704588255744,24:13,2022-10-31 21:27:56,这话说得在理,积极,0.7031610012054443
A1175508899852615680,22:37,2022-10-31 21:26:20,前面那个说 98%的 自信点咱们人口基数大 99.9%都没下过赛道,积极,0.9361820816993713
A1175508266319544320,21:22,2022-10-31 21:25:05,这角度方向盘看上去就很润啊 号想捏捏,积极,0.9795191884040833
A1175507921581218048,20:41,2022-10-31 21:24:24,凡尔赛：务Q,消极,0.8986528515815735
A1175507161850409216,19:10,2022-10-31 21:22:53,太帅了,积极,0.7333009839057922
A1175506856454812160,18:34,2022-10-31 21:22:17,特斯拉的内饰有含糊其辞一笔带过,消极,0.9911676645278931
A1175505242587382272,07:29,2022-10-31 21:19:04,换电池，会不会哭呢,积极,0.5205044150352478
A1175503213449767424,11:19,2022-10-31 21:15:02,沙漠王子是不是要拿杆子量一下方向盘,积极,0.8935275077819824
A1175503022147512064,10:57,2022-10-31 21:14:40,方向牌不歪了？,消极,0.5432212948799133
A1175503015755463168,01:32,2022-10-31 21:14:39,海豹设计上用力过猛，略显做作,消极,0.5335205793380737
A1175502536514318336,00:35,2022-10-31 21:13:42,还是model 3漂亮,积极,0.6664836406707764
A1175501718667228928,08:25,2022-10-31 21:12:04,看看D柱的大缝子,消极,0.8297942280769348
A1175499081313971712,04:16,2022-10-31 21:06:50,你们猜猜要是国产10 几年 外观不变 他会怎么说,积极,0.854222297668457
A1175495125699468032,03:46,2022-10-31 20:58:58,这好看？？？,消极,0.8377089500427246
A1175490438765996032,24:36,2022-10-31 20:49:40,那能不能再便宜两万,消极,0.8484558463096619
A1175441376389719296,36:04,2022-10-31 19:12:11,厉外拉同,消极,0.9046618342399597
A1175437215967361536,21:00,2022-10-31 19:03:55,以前的都开掉了,消极,0.9799538850784302
A1175413226805040128,10:06,2022-10-31 18:16:15,但是你字红↑,消极,0.7902261018753052
A1175359714406658048,08:39,2022-10-31 16:29:56,林志颖：你说的都对行了吧,消极,0.6890527606010437
A1175333794748676096,18:57,2022-10-31 15:38:26,一个太复杂，一个太简单,消极,0.9224279522895813
A1175327772105602560,32:22,2022-10-31 15:26:28,这个，，只能特斯拉车主能忍,消极,0.9979948997497559
A1175281584925069312,03:26,2022-10-31 13:54:42,没汉好看,消极,0.9600489139556885
A1175223589889408512,03:39,2022-10-31 11:59:29,和汉对比一下,积极,0.8188619017601013
A1175202624367280896,29:21,2022-10-31 11:17:49,为什么不和华为合作呢,积极,0.5415688753128052
A1175197998620564736,16:01,2022-10-31 11:08:38,《 廉 价 感 》,消极,0.749865710735321
A1175180915681547520,33:29,2022-10-31 10:34:42,继续努力，抓住机遇,消极,0.7723769545555115
A1175179452036975104,30:34,2022-10-31 10:31:47,街上最靓的仔,消极,0.8700875639915466
A1175178780378064640,29:17,2022-10-31 10:30:27,难怪利润率高,积极,0.6721204519271851
A1176309752976926208,01:43,2022-11-01 23:57:29,不能理解为什么选特斯拉,消极,0.992719292640686
A1176257386109886464,18:07,2022-11-01 22:13:27,408：我呢,消极,0.6837842464447021
A1176256506295781632,16:01,2022-11-01 22:11:42,降维打击,消极,0.5775132775306702
A1176254574055768832,12:42,2022-11-01 22:07:52,这个转向就是比亚迪的典中典了,积极,0.9639197587966919
A1176235845481735424,03:08,2022-11-01 21:30:39,额，画蛇添足,消极,0.8119190335273743
